21.2790334658 0.0575087052 1.54985511909E-06 4.9716895872 0.0077316012 0.0191007266 0.0117580059 0.0072036167 0.0043807441 0.0026558537 0.0016176957 0.0009834563 0.0005997453 0.0003530236 0.0002171621 0.0001340286 8.01728143688E-05 4.896838955E-05 2.92776455755E-05 1.69650562644E-05 9.8688692951E-06 7.33116004779E-06 3.94754771804E-06 4.51148310633E-06 1.97377385902E-06 6.10930003982E-07 0.000000094 0.000000141 0.000000188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
81.321611747 0.0807538615 1.65852300806E-06 4.202891264 0 0.0138290791 0.0259705256 0.0158584781 0.0096360363 0.0058237286 0.003593731 0.002175584 0.0013112013 0.0007915239 0.0004822211 0.000291706 0.0001777633 0.0001083968 6.45215937963E-05 0.000035747 2.43477712439E-05 1.44119130797E-05 9.49317141428E-06 9.81288962254E-06 4.1194461448E-06 1.41413822881E-06 5.90248999852E-07 5.28764729034E-07 1.7215595829E-07 1.35265395799E-07 1.59859104127E-07 3.68905624907E-08 1.22968541636E-08 2.45937083272E-08 0 1.22968541636E-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
133.42000382 0.1099887713 1.7227102258E-06 3.6512785773 0 0 0.0215108373 0.0348255124 0.0211593233 0.0127984257 0.0078829034 0.0047780541 0.0028791485 0.0017464997 0.0010588142 0.0006438465 0.0003895818 0.0002360516 0.000141568 8.01603934476E-05 5.01199206156E-05 3.21091281468E-05 2.06640677639E-05 2.19232492599E-05 8.62689227286E-06 3.25288553121E-06 9.59376377868E-07 0.000000802 4.12232037365E-07 1.7988307085E-07 1.7988307085E-07 2.24853838563E-08 0.000000015 0.00000003 7.49512795209E-09 2.24853838563E-08 7.49512795209E-09 0.000000015 0 0 0 0 0 0 0 0 0 0 7.49512795209E-09 7.49512795209E-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
136.804565747 0.1461938377 1.68179984471E-06 3.308721925 0 0 0 0.0306964243 0.04607643 0.0278570235 0.0171647268 0.0103773876 0.0062490897 0.0037916351 0.002312072 0.0013969271 0.0008475521 0.0005125633 0.0003128112 0.0001723261 0.0001099744 7.01511674525E-05 4.43991029599E-05 4.79735450652E-05 1.86762772576E-05 6.71030235713E-06 2.27331594016E-06 2.06133471101E-06 1.05990614573E-06 4.45891550964E-07 5.77466106986E-07 8.77163706815E-08 6.57872780111E-08 5.11678828975E-08 1.46193951136E-08 7.30969755679E-09 7.30969755679E-09 1.46193951136E-08 7.30969755679E-09 0 7.30969755679E-09 0 0 7.30969755679E-09 0 7.30969755679E-09 7.30969755679E-09 7.30969755679E-09 7.30969755679E-09 1.46193951136E-08 7.30969755679E-09 0 0 0 0 7.30969755679E-09 0 7.30969755679E-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
112.587175832 0.1916194728 1.58123644165E-06 3.1407485703 0 0 0 0 0.0410943872 0.0594666751 0.0366169501 0.0221864256 0.013376106 0.0080929466 0.0049195479 0.0029903939 0.0018085896 0.0010953024 0.0006673407 0.0003732397 0.0002379667 0.000152886 9.66806380885E-05 0.0001016812 4.09016388055E-05 1.31808972828E-05 5.48907986575E-06 0.000003384 2.14944551377E-06 1.19018883821E-06 1.00366670684E-06 8.88200625526E-08 1.42112100084E-07 1.42112100084E-07 7.10560500421E-08 4.44100312763E-08 2.66460187658E-08 1.77640125105E-08 8.88200625526E-09 0 8.88200625526E-09 8.88200625526E-09 1.77640125105E-08 0 1.77640125105E-08 8.88200625526E-09 8.88200625526E-09 8.88200625526E-09 8.88200625526E-09 1.77640125105E-08 2.66460187658E-08 2.66460187658E-08 0 0 0 0 0 0 0 8.88200625526E-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0
84.3144043509 0.2493567483 1.57228078265E-06 3.016009145 0 0 0 0 0 0.0531968414 0.0777344755 0.0470189647 0.0283366172 0.0172226206 0.0104345634 0.0063441473 0.003836877 0.0023268622 0.0014109333 0.0007967441 0.0005043148 0.0003209535 0.0002055283 0.0002134748 0.000085964 2.78125667619E-05 0.000011469 7.75668173232E-06 4.51880082571E-06 2.32463244577E-06 2.18230801032E-06 2.25347022804E-07 2.49067762047E-07 1.8976591394E-07 1.18603696213E-07 1.42324435455E-07 1.42324435455E-07 5.93018481064E-08 0 2.37207392426E-08 0 0 1.18603696213E-08 0 0 0 1.18603696213E-08 4.74414784851E-08 1.18603696213E-08 9.48829569702E-08 4.74414784851E-08 1.18603696213E-08 3.55811088638E-08 2.37207392426E-08 3.55811088638E-08 0 0 1.18603696213E-08 2.37207392426E-08 1.18603696213E-08 1.18603696213E-08 0 0 0 0 0 0 0 0 0 0 0 0 0
62.8348093889 0.3241445278 1.82151889214E-06 2.8428549619 0 0 0 0 0 0 0.0698111611 0.1004075299 0.060557596 0.0367426117 0.0223145739 0.0135480637 0.0082054041 0.0049697294 0.0030286397 0.0016976259 0.0010750888 0.0006854003 0.0004367324 0.000456785 0.0001820965 6.32133691282E-05 2.37766297778E-05 1.83815310531E-05 1.05833057579E-05 5.64973465269E-06 4.75850890466E-06 4.61527619516E-07 5.8884558352E-07 2.22806437008E-07 0.000000191 3.18294910011E-07 1.75062200506E-07 6.36589820022E-08 0 1.59147455005E-08 6.36589820022E-08 3.18294910011E-08 1.59147455005E-08 1.59147455005E-08 0 3.18294910011E-08 4.77442365016E-08 7.95737275027E-08 1.59147455005E-08 1.43232709505E-07 7.95737275027E-08 9.54884730033E-08 3.18294910011E-08 1.59147455005E-08 1.59147455005E-08 0 3.18294910011E-08 0 7.95737275027E-08 1.59147455005E-08 1.59147455005E-08 3.18294910011E-08 0 0 0 0 0 0 0 0 0 0 0 0
46.7940257488 0.4169121387 0.000002489 2.616015169 0 0 0 0 0 0 0 0.0897564579 0.1287433151 0.0780099584 0.0473541647 0.0287735663 0.0174084402 0.0105800258 0.0064353087 0.0035853081 0.0022797782 0.0014473856 0.0009251608 0.0009657216 0.000385327 0.0001277086 4.91088330877E-05 3.42351395154E-05 2.09642146471E-05 1.08988271866E-05 1.02363494556E-05 1.26084471374E-06 1.26084471374E-06 8.54809975416E-07 4.91515735864E-07 8.54809975416E-07 4.48775237094E-07 3.63294239552E-07 2.13702493854E-08 2.13702493854E-08 2.13702493854E-08 8.54809975416E-08 2.13702493854E-08 4.27404987708E-08 4.27404987708E-08 2.13702493854E-08 4.27404987708E-08 8.54809975416E-08 8.54809975416E-08 3.63294239552E-07 6.41107481562E-08 2.56442992625E-07 1.06851246927E-07 8.54809975416E-08 8.54809975416E-08 1.06851246927E-07 2.13702493854E-08 4.27404987708E-08 6.41107481562E-08 6.41107481562E-08 4.27404987708E-08 6.41107481562E-08 2.13702493854E-08 0 0 0 2.13702493854E-08 0 0 0 0 0 0 0
36.1540720057 0.5188779407 3.67764059096E-06 2.3714386478 0 0 0 0 0 0 0 0 0.1109297177 0.1605570459 0.0974685784 0.0590496141 0.0358418272 0.0217106112 0.0131875878 0.0073821837 0.004699277 0.0029935217 0.0019002562 0.0019845068 0.0008122183 0.00027286 0.0001008462 7.37952836843E-05 4.47805713211E-05 2.28466657883E-05 0.000021436 2.65530256135E-06 0.000002683 1.71488290421E-06 9.68079058826E-07 1.05105726387E-06 5.80847435296E-07 6.36166238657E-07 0.000000083 5.53188033615E-08 0.000000083 1.10637606723E-07 0.000000083 0.000000083 1.93615811765E-07 5.53188033615E-08 1.38297008404E-07 0.000000166 3.04253418488E-07 6.36166238657E-07 7.4680384538E-07 5.25528631934E-07 2.48934615127E-07 0.000000166 1.10637606723E-07 5.53188033615E-08 1.93615811765E-07 0.000000166 1.10637606723E-07 2.21275213446E-07 1.10637606723E-07 0.000000083 2.76594016808E-08 0.000000083 2.76594016808E-08 2.76594016808E-08 0 2.76594016808E-08 0 0 2.76594016808E-08 0 0 0
29.4776151471 0.6206775882 5.46565034485E-06 2.1367516236 0 0 0 0 0 0 0 0 0 0.1325622504 0.1918755968 0.1165138354 0.0706667412 0.0428217477 0.0259675349 0.0145611847 0.0092695084 0.0058740505 0.0037473859 0.0039249783 0.0015781806 0.0005347787 0.0002053762 0.0001468233 8.18248012251E-05 0.000044644 4.32192358047E-05 0.000004919 4.17265777392E-06 3.3584806473E-06 1.59443020629E-06 2.57822756762E-06 1.59443020629E-06 8.14177126618E-07 1.01772140827E-07 1.01772140827E-07 6.78480938849E-08 2.37468328597E-07 1.3569618777E-07 1.01772140827E-07 1.3569618777E-07 3.05316422482E-07 2.03544281655E-07 5.08860704136E-07 6.10632844964E-07 1.01772140827E-06 9.8379736133E-07 5.76708798021E-07 2.71392375539E-07 2.37468328597E-07 2.37468328597E-07 3.39240469424E-08 1.3569618777E-07 3.05316422482E-07 2.71392375539E-07 2.03544281655E-07 4.74936657194E-07 1.69620234712E-07 0 6.78480938849E-08 6.78480938849E-08 1.01772140827E-07 3.39240469424E-08 0 0 3.39240469424E-08 0 3.39240469424E-08 3.39240469424E-08 0
25.1234909939 0.7137507467 8.08053026175E-06 1.9207785465 0 0 0 0 0 0 0 0 0 0 0.1526326497 0.2208283475 0.1339504132 0.081249457 0.0493039761 0.0276151113 0.0175657913 0.0111766315 0.0071152134 0.0074343172 0.0030285998 0.0010053937 0.0003798835 0.0002824846 0.0001605669 8.50996384429E-05 8.0960086339E-05 8.63733467825E-06 0.000009513 6.60736201194E-06 3.70171486211E-06 5.85109768527E-06 2.06977605193E-06 2.14938282316E-06 5.97050784211E-07 5.17444012983E-07 4.37837241755E-07 3.58230470527E-07 4.37837241755E-07 4.37837241755E-07 2.78623699298E-07 0.000000199 7.56264326667E-07 7.96067712281E-07 1.23390495404E-06 2.18918620877E-06 2.06977605193E-06 1.43292188211E-06 6.36854169825E-07 4.77640627369E-07 2.38820313684E-07 3.58230470527E-07 4.77640627369E-07 4.77640627369E-07 5.17444012983E-07 6.36854169825E-07 0.000000398 3.58230470527E-07 2.38820313684E-07 0.000000199 3.98033856141E-08 0.000000199 1.19410156842E-07 1.19410156842E-07 7.96067712281E-08 1.19410156842E-07 7.96067712281E-08 0 0 0
