1.045653153869e+03 4.137558485747e-01 0.0 2.701941527412e+00 3.853997681261e-01 2.879715409101e-02
1.687991044452e+03 2.043659457637e+00 0.0 2.377046648391e-01 4.383909514416e-08 2.031224806111e+00
