1.018523159951e+02 4.672929246158e-01 0.0 7.144889149360e+00 4.256158888286e-01 4.078910686339e-02
3.952676419205e+02 2.081053826850e+00 0.0 4.802851602140e-01 7.589794058010e-09 2.068150863588e+00
